,0,1,2
0,0.5,0.5,0.5
1,0.5062830448150635,0.5062830448150635,0.5062830448150635
2,0.5125650763511658,0.5125650763511658,0.5125650763511658
3,0.5188450813293457,0.5188450813293457,0.5188450813293457
4,0.5251221656799316,0.5251221656799316,0.5251221656799316
5,0.5313952565193176,0.5313952565193176,0.5313952565193176
6,0.5376634001731873,0.5376634001731873,0.5376634001731873
7,0.5439255833625793,0.5439255833625793,0.5439255833625793
8,0.5501808524131775,0.5501808524131775,0.5501808524131775
9,0.5564281940460205,0.5564281940460205,0.5564281940460205
10,0.5626665949821472,0.5626665949821472,0.5626665949821472
11,0.568895161151886,0.568895161151886,0.568895161151886
12,0.5751128196716309,0.5751128196716309,0.5751128196716309
13,0.5813185572624207,0.5813185572624207,0.5813185572624207
14,0.5875115394592285,0.5875115394592285,0.5875115394592285
15,0.5936906337738037,0.5936906337738037,0.5936906337738037
16,0.5998550057411194,0.5998550057411194,0.5998550057411194
17,0.6060035824775696,0.6060035824775696,0.6060035824775696
18,0.6121354103088379,0.6121354103088379,0.6121354103088379
19,0.6182495355606079,0.6182495355606079,0.6182495355606079
20,0.6243449449539185,0.6243449449539185,0.6243449449539185
21,0.6304207444190979,0.6304207444190979,0.6304207444190979
22,0.6364759802818298,0.6364759802818298,0.6364759802818298
23,0.6425096392631531,0.6425096392631531,0.6425096392631531
24,0.6485207676887512,0.6485207676887512,0.6485207676887512
25,0.6545084714889526,0.6545084714889526,0.6545084714889526
26,0.6604717969894409,0.6604717969894409,0.6604717969894409
27,0.6664097905158997,0.6664097905158997,0.6664097905158997
28,0.6723214387893677,0.6723214387893677,0.6723214387893677
29,0.6782059669494629,0.6782059669494629,0.6782059669494629
30,0.6840622425079346,0.6840622425079346,0.6840622425079346
31,0.6898895502090454,0.6898895502090454,0.6898895502090454
32,0.6956868171691895,0.6956868171691895,0.6956868171691895
33,0.7014532089233398,0.7014532089233398,0.7014532089233398
34,0.7071877717971802,0.7071877717971802,0.7071877717971802
35,0.7128896713256836,0.7128896713256836,0.7128896713256836
36,0.7185578942298889,0.7185578942298889,0.7185578942298889
37,0.7241916060447693,0.7241916060447693,0.7241916060447693
38,0.7297899723052979,0.7297899723052979,0.7297899723052979
39,0.7353519797325134,0.7353519797325134,0.7353519797325134
40,0.7408768534660339,0.7408768534660339,0.7408768534660339
41,0.746363639831543,0.746363639831543,0.746363639831543
42,0.7518116235733032,0.7518116235733032,0.7518116235733032
43,0.7572197914123535,0.7572197914123535,0.7572197914123535
44,0.762587308883667,0.762587308883667,0.762587308883667
45,0.7679134011268616,0.7679134011268616,0.7679134011268616
46,0.7731971740722656,0.7731971740722656,0.7731971740722656
47,0.7784378528594971,0.7784378528594971,0.7784378528594971
48,0.7836344242095947,0.7836344242095947,0.7836344242095947
49,0.7887863516807556,0.7887863516807556,0.7887863516807556
50,0.7938926219940186,0.7938926219940186,0.7938926219940186
51,0.7989525198936462,0.7989525198936462,0.7989525198936462
52,0.803965151309967,0.803965151309967,0.803965151309967
53,0.8089298009872437,0.8089298009872437,0.8089298009872437
54,0.813845694065094,0.813845694065094,0.813845694065094
55,0.8187119960784912,0.8187119960784912,0.8187119960784912
56,0.823527991771698,0.823527991771698,0.823527991771698
57,0.8282928466796875,0.8282928466796875,0.8282928466796875
58,0.8330059051513672,0.8330059051513672,0.8330059051513672
59,0.837666392326355,0.837666392326355,0.837666392326355
60,0.8422735929489136,0.8422735929489136,0.8422735929489136
61,0.8468266725540161,0.8468266725540161,0.8468266725540161
62,0.8513250350952148,0.8513250350952148,0.8513250350952148
63,0.8557678461074829,0.8557678461074829,0.8557678461074829
64,0.8601545095443726,0.8601545095443726,0.8601545095443726
65,0.8644843101501465,0.8644843101501465,0.8644843101501465
66,0.8687565326690674,0.8687565326690674,0.8687565326690674
67,0.8729705810546875,0.8729705810546875,0.8729705810546875
68,0.8771257400512695,0.8771257400512695,0.8771257400512695
69,0.8812212944030762,0.8812212944030762,0.8812212944030762
70,0.8852566480636597,0.8852566480636597,0.8852566480636597
71,0.8892312049865723,0.8892312049865723,0.8892312049865723
72,0.8931442499160767,0.8931442499160767,0.8931442499160767
73,0.8969951868057251,0.8969951868057251,0.8969951868057251
74,0.9007835388183594,0.9007835388183594,0.9007835388183594
75,0.9045084714889526,0.9045084714889526,0.9045084714889526
76,0.9081696271896362,0.9081696271896362,0.9081696271896362
