0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.256604027003049850e-02
4.000000000000000083e-03,2.513009682297706604e-02
6.000000000000000125e-03,3.769018128514289856e-02
8.000000000000000167e-03,5.024432018399238586e-02
1.000000000000000021e-02,6.279052048921585083e-02
1.200000000000000025e-02,7.532680034637451172e-02
1.400000000000000029e-02,8.785119652748107910e-02
1.600000000000000033e-02,1.003617197275161743e-01
1.800000000000000211e-02,1.128563880920410156e-01
2.000000000000000042e-02,1.253332346677780151e-01
2.199999999999999872e-02,1.377902925014495850e-01
2.400000000000000050e-02,1.502255797386169434e-01
2.600000000000000228e-02,1.626371592283248901e-01
2.800000000000000058e-02,1.750230640172958374e-01
2.999999999999999889e-02,1.873813122510910034e-01
3.200000000000000067e-02,1.997099816799163818e-01
3.400000000000000244e-02,2.120071202516555786e-01
3.600000000000000422e-02,2.242707759141921997e-01
3.799999999999999906e-02,2.364990115165710449e-01
4.000000000000000083e-02,2.486899048089981079e-01
4.200000000000000261e-02,2.608415186405181885e-01
4.399999999999999745e-02,2.729519605636596680e-01
4.599999999999999922e-02,2.850192785263061523e-01
4.800000000000000100e-02,2.970415651798248291e-01
5.000000000000000278e-02,3.090170025825500488e-01
5.200000000000000455e-02,3.209435939788818359e-01
5.399999999999999939e-02,3.328195512294769287e-01
5.600000000000000117e-02,3.446429371833801270e-01
5.800000000000000294e-02,3.564119040966033936e-01
5.999999999999999778e-02,3.681245446205139160e-01
6.199999999999999956e-02,3.797791302204132080e-01
6.400000000000000133e-02,3.913736641407012939e-01
6.600000000000000311e-02,4.029064178466796875e-01
6.800000000000000488e-02,4.143756031990051270e-01
7.000000000000000666e-02,4.257792830467224121e-01
7.200000000000000844e-02,4.371157884597778320e-01
7.399999999999999634e-02,4.483832120895385742e-01
7.599999999999999811e-02,4.595798850059509277e-01
7.799999999999999989e-02,4.707039296627044678e-01
8.000000000000000167e-02,4.817537069320678711e-01
8.200000000000000344e-02,4.927273392677307129e-01
8.400000000000000522e-02,5.036231875419616699e-01
8.600000000000000699e-02,5.144395232200622559e-01
8.799999999999999489e-02,5.251746773719787598e-01
8.999999999999999667e-02,5.358268022537231445e-01
9.199999999999999845e-02,5.463943481445312500e-01
9.400000000000000022e-02,5.568756461143493652e-01
9.600000000000000200e-02,5.672689080238342285e-01
9.800000000000000377e-02,5.775727033615112305e-01
1.000000000000000056e-01,5.877852439880371094e-01
1.020000000000000073e-01,5.979050397872924805e-01
1.040000000000000091e-01,6.079303026199340820e-01
1.059999999999999970e-01,6.178596019744873047e-01
1.079999999999999988e-01,6.276913881301879883e-01
1.100000000000000006e-01,6.374240517616271973e-01
1.120000000000000023e-01,6.470559835433959961e-01
1.140000000000000041e-01,6.565857529640197754e-01
1.160000000000000059e-01,6.660118699073791504e-01
1.180000000000000077e-01,6.753327846527099609e-01
1.199999999999999956e-01,6.845471262931823730e-01
1.219999999999999973e-01,6.936533451080322266e-01
1.239999999999999991e-01,7.026500105857849121e-01
1.260000000000000009e-01,7.115356922149658203e-01
1.280000000000000027e-01,7.203090786933898926e-01
1.300000000000000044e-01,7.289686799049377441e-01
1.320000000000000062e-01,7.375131249427795410e-01
1.340000000000000080e-01,7.459411621093750000e-01
1.360000000000000098e-01,7.542514204978942871e-01
1.380000000000000115e-01,7.624425292015075684e-01
1.400000000000000133e-01,7.705132365226745605e-01
1.420000000000000151e-01,7.784623503684997559e-01
1.440000000000000169e-01,7.862884402275085449e-01
1.459999999999999909e-01,7.939904332160949707e-01
1.479999999999999927e-01,8.015670180320739746e-01
1.499999999999999944e-01,8.090170025825500488e-01
1.519999999999999962e-01,8.163392543792724609e-01
1.539999999999999980e-01,8.235325813293457031e-01
1.559999999999999998e-01,8.305959105491638184e-01
1.580000000000000016e-01,8.375280499458312988e-01
1.600000000000000033e-01,8.443279862403869629e-01
1.620000000000000051e-01,8.509945273399353027e-01
1.640000000000000069e-01,8.575266599655151367e-01
1.660000000000000087e-01,8.639234304428100586e-01
1.680000000000000104e-01,8.701837658882141113e-01
1.700000000000000122e-01,8.763067126274108887e-01
1.720000000000000140e-01,8.822912573814392090e-01
1.740000000000000158e-01,8.881364464759826660e-01
1.759999999999999898e-01,8.938414454460144043e-01
1.779999999999999916e-01,8.994052410125732422e-01
1.799999999999999933e-01,9.048270583152770996e-01
1.819999999999999951e-01,9.101060032844543457e-01
1.839999999999999969e-01,9.152411818504333496e-01
1.859999999999999987e-01,9.202318191528320312e-01
1.880000000000000004e-01,9.250771999359130859e-01
1.900000000000000022e-01,9.297764897346496582e-01
1.920000000000000040e-01,9.343289136886596680e-01
1.940000000000000058e-01,9.387338757514953613e-01
1.960000000000000075e-01,9.429905414581298828e-01
1.980000000000000093e-01,9.470983147621154785e-01
2.000000000000000111e-01,9.510565400123596191e-01
2.020000000000000129e-01,9.548645615577697754e-01
2.040000000000000147e-01,9.585217833518981934e-01
2.060000000000000164e-01,9.620276689529418945e-01
2.080000000000000182e-01,9.653816223144531250e-01
2.099999999999999922e-01,9.685831665992736816e-01
2.119999999999999940e-01,9.716317653656005859e-01
2.139999999999999958e-01,9.745268821716308594e-01
2.159999999999999976e-01,9.772681593894958496e-01
2.179999999999999993e-01,9.798550605773925781e-01
2.200000000000000011e-01,9.822872877120971680e-01
2.220000000000000029e-01,9.845643639564514160e-01
2.240000000000000047e-01,9.866859316825866699e-01
2.260000000000000064e-01,9.886517524719238281e-01
2.280000000000000082e-01,9.904614090919494629e-01
2.300000000000000100e-01,9.921147227287292480e-01
2.320000000000000118e-01,9.936113357543945312e-01
2.340000000000000135e-01,9.949510097503662109e-01
2.360000000000000153e-01,9.961336255073547363e-01
2.380000000000000171e-01,9.971588850021362305e-01
2.399999999999999911e-01,9.980267286300659180e-01
2.419999999999999929e-01,9.987369775772094727e-01
2.439999999999999947e-01,9.992894530296325684e-01
2.459999999999999964e-01,9.996842145919799805e-01
2.479999999999999982e-01,9.999210238456726074e-01
2.500000000000000000e-01,1.000000000000000000e+00
2.520000000000000018e-01,9.999210238456726074e-01
2.540000000000000036e-01,9.996842145919799805e-01
2.560000000000000053e-01,9.992894530296325684e-01
2.580000000000000071e-01,9.987369775772094727e-01
2.600000000000000089e-01,9.980267286300659180e-01
2.620000000000000107e-01,9.971588850021362305e-01
2.640000000000000124e-01,9.961336255073547363e-01
2.660000000000000142e-01,9.949510097503662109e-01
2.680000000000000160e-01,9.936113357543945312e-01
2.700000000000000178e-01,9.921146631240844727e-01
2.720000000000000195e-01,9.904614090919494629e-01
2.740000000000000213e-01,9.886517524719238281e-01
2.760000000000000231e-01,9.866859316825866699e-01
2.780000000000000249e-01,9.845643043518066406e-01
2.800000000000000266e-01,9.822872281074523926e-01
2.820000000000000284e-01,9.798550605773925781e-01
2.840000000000000302e-01,9.772680997848510742e-01
2.860000000000000320e-01,9.745268821716308594e-01
2.880000000000000338e-01,9.716317057609558105e-01
2.899999999999999800e-01,9.685831665992736816e-01
2.919999999999999818e-01,9.653816223144531250e-01
2.939999999999999836e-01,9.620276689529418945e-01
2.959999999999999853e-01,9.585217833518981934e-01
2.979999999999999871e-01,9.548645019531250000e-01
2.999999999999999889e-01,9.510564804077148438e-01
3.019999999999999907e-01,9.470983147621154785e-01
3.039999999999999925e-01,9.429905414581298828e-01
3.059999999999999942e-01,9.387338757514953613e-01
3.079999999999999960e-01,9.343289136886596680e-01
3.099999999999999978e-01,9.297764301300048828e-01
3.119999999999999996e-01,9.250771999359130859e-01
3.140000000000000013e-01,9.202318787574768066e-01
3.160000000000000031e-01,9.152411818504333496e-01
3.180000000000000049e-01,9.101059436798095703e-01
3.200000000000000067e-01,9.048269987106323242e-01
3.220000000000000084e-01,8.994052410125732422e-01
3.240000000000000102e-01,8.938414454460144043e-01
3.260000000000000120e-01,8.881364464759826660e-01
3.280000000000000138e-01,8.822912573814392090e-01
3.300000000000000155e-01,8.763065934181213379e-01
3.320000000000000173e-01,8.701837062835693359e-01
3.340000000000000191e-01,8.639233708381652832e-01
3.360000000000000209e-01,8.575266599655151367e-01
3.380000000000000226e-01,8.509945273399353027e-01
3.400000000000000244e-01,8.443278074264526367e-01
3.420000000000000262e-01,8.375279903411865234e-01
3.440000000000000280e-01,8.305958509445190430e-01
3.460000000000000298e-01,8.235325813293457031e-01
3.480000000000000315e-01,8.163392543792724609e-01
3.500000000000000333e-01,8.090170025825500488e-01
3.519999999999999796e-01,8.015668988227844238e-01
3.539999999999999813e-01,7.939903140068054199e-01
3.559999999999999831e-01,7.862883806228637695e-01
3.579999999999999849e-01,7.784622907638549805e-01
3.599999999999999867e-01,7.705132365226745605e-01
3.619999999999999885e-01,7.624424099922180176e-01
3.639999999999999902e-01,7.542513012886047363e-01
3.659999999999999920e-01,7.459411025047302246e-01
3.679999999999999938e-01,7.375130653381347656e-01
3.699999999999999956e-01,7.289686203002929688e-01
3.719999999999999973e-01,7.203090786933898926e-01
3.739999999999999991e-01,7.115355730056762695e-01
3.760000000000000009e-01,7.026498913764953613e-01
3.780000000000000027e-01,6.936532855033874512e-01
3.800000000000000044e-01,6.845471262931823730e-01
3.820000000000000062e-01,6.753328442573547363e-01
3.840000000000000080e-01,6.660119295120239258e-01
3.860000000000000098e-01,6.565856933593750000e-01
3.880000000000000115e-01,6.470559239387512207e-01
3.900000000000000133e-01,6.374239921569824219e-01
3.920000000000000151e-01,6.276913881301879883e-01
3.940000000000000169e-01,6.178596615791320801e-01
3.960000000000000187e-01,6.079301834106445312e-01
3.980000000000000204e-01,5.979049205780029297e-01
4.000000000000000222e-01,5.877852439880371094e-01
4.020000000000000240e-01,5.775727033615112305e-01
4.040000000000000258e-01,5.672689676284790039e-01
4.060000000000000275e-01,5.568757057189941406e-01
4.080000000000000293e-01,5.463942289352416992e-01
4.100000000000000311e-01,5.358267426490783691e-01
4.120000000000000329e-01,5.251746177673339844e-01
4.140000000000000346e-01,5.144395232200622559e-01
4.160000000000000364e-01,5.036232471466064453e-01
4.179999999999999827e-01,4.927272200584411621e-01
4.199999999999999845e-01,4.817535877227783203e-01
4.219999999999999862e-01,4.707038700580596924e-01
4.239999999999999880e-01,4.595798254013061523e-01
4.259999999999999898e-01,4.483832120895385742e-01
4.279999999999999916e-01,4.371158182621002197e-01
4.299999999999999933e-01,4.257791638374328613e-01
4.319999999999999951e-01,4.143754839897155762e-01
4.339999999999999969e-01,4.029063880443572998e-01
4.359999999999999987e-01,3.913736343383789062e-01
4.380000000000000004e-01,3.797791302204132080e-01
4.400000000000000022e-01,3.681243956089019775e-01
4.420000000000000040e-01,3.564117550849914551e-01
4.440000000000000058e-01,3.446428477764129639e-01
4.460000000000000075e-01,3.328194916248321533e-01
4.480000000000000093e-01,3.209435939788818359e-01
4.500000000000000111e-01,3.090170323848724365e-01
4.520000000000000129e-01,2.970414459705352783e-01
4.540000000000000147e-01,2.850191593170166016e-01
4.560000000000000164e-01,2.729518711566925049e-01
4.580000000000000182e-01,2.608414888381958008e-01
4.600000000000000200e-01,2.486899048089981079e-01
4.620000000000000218e-01,2.364988178014755249e-01
4.640000000000000235e-01,2.242706269025802612e-01
4.660000000000000253e-01,2.120070159435272217e-01
4.680000000000000271e-01,1.997099220752716064e-01
4.700000000000000289e-01,1.873812973499298096e-01
4.720000000000000306e-01,1.750230938196182251e-01
4.740000000000000324e-01,1.626369953155517578e-01
4.760000000000000342e-01,1.502254605293273926e-01
4.780000000000000360e-01,1.377902179956436157e-01
4.799999999999999822e-01,1.253331899642944336e-01
4.819999999999999840e-01,1.128563880920410156e-01
4.839999999999999858e-01,1.003617644309997559e-01
4.859999999999999876e-01,8.785104751586914062e-02
4.879999999999999893e-01,7.532669603824615479e-02
4.899999999999999911e-01,6.279045343399047852e-02
4.919999999999999929e-01,5.024430155754089355e-02
4.939999999999999947e-01,3.769020736217498779e-02
4.959999999999999964e-01,2.512992359697818756e-02
4.979999999999999982e-01,1.256590988487005234e-02
5.000000000000000000e-01,-8.742277657347585773e-08
5.020000000000000018e-01,-1.256608497351408005e-02
5.040000000000000036e-01,-2.513009868562221527e-02
5.060000000000000053e-01,-3.769014030694961548e-02
5.080000000000000071e-01,-5.024447292089462280e-02
5.100000000000000089e-01,-6.279063224792480469e-02
5.120000000000000107e-01,-7.532687485218048096e-02
5.140000000000000124e-01,-8.785122632980346680e-02
5.160000000000000142e-01,-1.003617048263549805e-01
5.180000000000000160e-01,-1.128565669059753418e-01
5.200000000000000178e-01,-1.253333687782287598e-01
5.220000000000000195e-01,-1.377903819084167480e-01
5.240000000000000213e-01,-1.502256393432617188e-01
5.260000000000000231e-01,-1.626371741294860840e-01
5.280000000000000249e-01,-1.750230342149734497e-01
5.300000000000000266e-01,-1.873814761638641357e-01
5.320000000000000284e-01,-1.997101008892059326e-01
5.340000000000000302e-01,-2.120071947574615479e-01
5.360000000000000320e-01,-2.242708057165145874e-01
5.380000000000000338e-01,-2.364989966154098511e-01
5.400000000000000355e-01,-2.486900687217712402e-01
5.420000000000000373e-01,-2.608416378498077393e-01
5.440000000000000391e-01,-2.729520499706268311e-01
5.460000000000000409e-01,-2.850193381309509277e-01
5.480000000000000426e-01,-2.970415949821472168e-01
5.500000000000000444e-01,-3.090169727802276611e-01
5.520000000000000462e-01,-3.209437727928161621e-01
5.540000000000000480e-01,-3.328196704387664795e-01
5.560000000000000497e-01,-3.446429967880249023e-01
5.580000000000000515e-01,-3.564119338989257812e-01
5.600000000000000533e-01,-3.681245446205139160e-01
5.620000000000000551e-01,-3.797790706157684326e-01
5.640000000000000568e-01,-3.913738131523132324e-01
5.660000000000000586e-01,-4.029065370559692383e-01
5.680000000000000604e-01,-4.143756330013275146e-01
5.700000000000000622e-01,-4.257793128490447998e-01
5.720000000000000639e-01,-4.371157586574554443e-01
5.740000000000000657e-01,-4.483833909034729004e-01
